Date,Home Team,Away Team,xG_home,xG_away,DEEP_home,DEEP_away,PPDA_home,PPDA_away,xPTS_home,xPTS_away
May 06 2017,Eintracht Frankfurt,Wolfsburg,1.14,1.41,1,7,8.97,21.79,1.14,1.57
May 06 2017,Bayern Munich,Darmstadt,2.43,1.19,17,2,10.64,18.28,2.22,0.57
May 06 2017,Borussia Dortmund,Hoffenheim,2.59,1.03,6,3,13.21,8.73,2.56,0.29
May 06 2017,Borussia M.Gladbach,Augsburg,1.37,1.59,8,2,8.05,14.86,1.18,1.54
May 06 2017,Ingolstadt,Bayer Leverkusen,0.43,1.38,3,4,9.33,11.33,0.52,2.22
May 06 2017,Hertha Berlin,RasenBallsport Leipzig,0.23,2.56,4,6,10.61,5.93,0.10,2.84
May 07 2017,Hamburger SV,Mainz 05,0.33,1.38,6,5,3.68,4.22,0.39,2.39
May 07 2017,Freiburg,Schalke 04,2.48,0.42,6,5,17.78,5.86,2.76,0.15
May 13 2017,Bayer Leverkusen,FC Cologne,2.65,0.97,19,1,4.12,9.17,2.52,0.33
May 13 2017,Schalke 04,Hamburger SV,1.24,1.83,6,11,7.30,6.29,0.94,1.80
May 13 2017,Mainz 05,Eintracht Frankfurt,1.77,1.64,6,2,5.33,11.52,1.42,1.26
May 13 2017,Wolfsburg,Borussia M.Gladbach,1.27,1.65,9,7,24.93,8.22,1.06,1.68
May 13 2017,Augsburg,Borussia Dortmund,1.27,1.75,3,14,16.26,5.88,0.95,1.74
May 13 2017,Werder Bremen,Hoffenheim,1.45,1.01,9,3,9.14,15.00,1.74,0.99
May 13 2017,Darmstadt,Hertha Berlin,0.75,1.59,2,5,8.33,11.42,0.74,2.01
May 13 2017,Freiburg,Ingolstadt,1.27,1.89,1,16,4.46,3.95,0.97,1.78
May 13 2017,RasenBallsport Leipzig,Bayern Munich,2.05,3.62,6,15,17.50,8.35,0.50,2.35
May 20 2017,Borussia Dortmund,Werder Bremen,4.35,1.64,14,12,5.70,16.80,2.75,0.18
May 20 2017,Borussia M.Gladbach,Darmstadt,1.98,0.60,15,7,7.29,17.78,2.39,0.43
May 20 2017,Hertha Berlin,Bayer Leverkusen,3.78,4.42,9,12,7.61,7.92,1.03,1.77
May 20 2017,FC Cologne,Mainz 05,1.29,0.14,6,3,8.21,7.70,2.43,0.34
May 20 2017,Hamburger SV,Wolfsburg,0.57,0.87,3,6,3.60,4.67,1.02,1.61
May 20 2017,Ingolstadt,Schalke 04,2.60,1.13,15,6,7.21,16.82,2.43,0.41
May 20 2017,Hoffenheim,Augsburg,0.83,0.26,6,4,4.36,31.56,1.86,0.74
May 20 2017,Eintracht Frankfurt,RasenBallsport Leipzig,2.26,1.38,5,4,7.13,6.43,2.03,0.74
May 20 2017,Bayern Munich,Freiburg,3.93,1.53,17,14,7.16,19.47,2.59,0.31
Aug 18 2017,Bayern Munich,Bayer Leverkusen,2.78,1.89,13,14,13.09,11.85,2.01,0.79
Aug 19 2017,Hoffenheim,Werder Bremen,0.97,0.81,8,2,7.54,15.23,1.47,1.17
Aug 19 2017,Hertha Berlin,VfB Stuttgart,0.44,0.88,1,6,8.55,12.63,0.87,1.76
Aug 19 2017,Hamburger SV,Augsburg,0.55,0.57,4,11,10.68,4.58,1.25,1.33
Aug 19 2017,Mainz 05,Hannover 96,0.53,0.61,6,1,4.91,14.91,1.16,1.41
Aug 19 2017,Wolfsburg,Borussia Dortmund,0.50,1.12,2,10,19.11,3.09,0.74,1.94
Aug 19 2017,Schalke 04,RasenBallsport Leipzig,1.91,0.79,3,5,9.56,4.48,2.31,0.48
Aug 20 2017,Freiburg,Eintracht Frankfurt,0.23,1.54,3,5,10.82,10.57,0.29,2.53
Aug 20 2017,Borussia M.Gladbach,FC Cologne,1.63,0.84,10,4,14.18,15.73,1.98,0.78
Aug 25 2017,FC Cologne,Hamburger SV,1.89,1.65,10,4,8.64,20.13,1.52,1.20
Aug 26 2017,Werder Bremen,Bayern Munich,0.23,1.40,3,11,24.43,5.88,0.35,2.43
Aug 26 2017,Eintracht Frankfurt,Wolfsburg,0.93,1.08,7,3,8.17,9.25,1.16,1.52
Aug 26 2017,Bayer Leverkusen,Hoffenheim,2.44,0.68,14,4,6.07,13.91,2.61,0.26
Aug 26 2017,Augsburg,Borussia M.Gladbach,2.46,1.32,12,6,7.63,14.60,2.11,0.69
Aug 26 2017,VfB Stuttgart,Mainz 05,2.09,0.39,8,2,6.71,11.05,2.64,0.23
Aug 26 2017,Borussia Dortmund,Hertha Berlin,2.07,0.41,7,2,6.78,21.95,2.58,0.27
Aug 27 2017,RasenBallsport Leipzig,Freiburg,2.85,0.46,14,5,5.72,11.34,2.73,0.18
Aug 27 2017,Hannover 96,Schalke 04,0.81,0.40,7,5,11.08,10.96,1.74,0.87
Sep 08 2017,Hamburger SV,RasenBallsport Leipzig,1.17,1.38,2,11,15.50,3.74,1.21,1.49
Sep 09 2017,Mainz 05,Bayer Leverkusen,1.34,0.96,2,1,10.71,4.97,1.72,0.99
Sep 09 2017,Wolfsburg,Hannover 96,1.13,0.48,9,2,8.23,9.20,1.95,0.74
Sep 09 2017,Freiburg,Borussia Dortmund,0.49,1.57,1,9,33.18,2.71,0.55,2.19
Sep 09 2017,Borussia M.Gladbach,Eintracht Frankfurt,0.63,0.61,9,7,4.19,11.88,1.33,1.26
Sep 09 2017,Augsburg,FC Cologne,2.28,0.46,1,8,11.84,5.50,2.69,0.20
Sep 09 2017,Hoffenheim,Bayern Munich,0.61,1.51,2,9,19.32,5.57,0.67,2.07
Sep 10 2017,Hertha Berlin,Werder Bremen,0.25,0.57,1,3,9.96,9.92,0.90,1.60
Sep 10 2017,Schalke 04,VfB Stuttgart,1.99,1.30,2,2,19.71,8.52,1.90,0.86
Sep 15 2017,Hannover 96,Hamburger SV,2.30,0.45,8,3,5.74,8.45,2.76,0.15
Sep 16 2017,Werder Bremen,Schalke 04,0.98,0.93,6,3,8.71,8.50,1.35,1.31
Sep 16 2017,Eintracht Frankfurt,Augsburg,1.32,0.73,14,5,4.88,14.38,1.84,0.87
Sep 16 2017,Bayern Munich,Mainz 05,4.42,0.71,25,1,5.00,24.21,2.92,0.05
Sep 16 2017,VfB Stuttgart,Wolfsburg,1.13,0.45,6,4,12.07,9.79,2.01,0.68
Sep 16 2017,RasenBallsport Leipzig,Borussia M.Gladbach,0.74,1.45,8,10,9.83,9.11,0.70,2.03
Sep 17 2017,Hoffenheim,Hertha Berlin,0.58,0.46,4,4,12.70,11.78,1.41,1.13
Sep 17 2017,Bayer Leverkusen,Freiburg,2.25,0.43,10,2,7.62,17.30,2.68,0.20
Sep 17 2017,Borussia Dortmund,FC Cologne,3.85,0.46,9,1,6.05,22.60,2.93,0.04
Sep 19 2017,Borussia M.Gladbach,VfB Stuttgart,1.15,0.50,3,3,12.29,18.32,2.05,0.65
Sep 19 2017,Schalke 04,Bayern Munich,1.16,2.46,2,14,18.59,7.96,0.53,2.28
Sep 19 2017,Augsburg,RasenBallsport Leipzig,1.30,1.00,3,9,16.57,5.15,1.63,1.06
Sep 19 2017,Wolfsburg,Werder Bremen,1.02,1.13,3,4,5.81,12.79,1.26,1.43
Sep 20 2017,FC Cologne,Eintracht Frankfurt,1.84,1.33,6,4,6.58,10.07,1.81,0.89
Sep 20 2017,Hertha Berlin,Bayer Leverkusen,0.50,0.43,3,5,16.45,7.00,1.37,1.15
Sep 20 2017,Freiburg,Hannover 96,2.89,1.03,4,1,7.59,9.50,2.61,0.27
Sep 20 2017,Hamburger SV,Borussia Dortmund,0.19,3.18,4,10,5.97,5.03,0.02,2.97
Sep 20 2017,Mainz 05,Hoffenheim,1.12,0.96,8,5,10.52,9.95,1.49,1.21
Sep 22 2017,Bayern Munich,Wolfsburg,2.34,0.47,5,2,10.83,28.25,2.67,0.21
Sep 23 2017,VfB Stuttgart,Augsburg,0.44,0.37,8,2,7.55,18.30,1.30,1.19
Sep 23 2017,Mainz 05,Hertha Berlin,1.18,0.54,1,2,12.55,5.90,2.00,0.66
Sep 23 2017,Werder Bremen,Freiburg,1.42,0.86,6,2,6.86,10.96,1.82,0.90
Sep 23 2017,RasenBallsport Leipzig,Eintracht Frankfurt,1.55,0.54,6,3,5.54,10.11,2.21,0.54
Sep 23 2017,Hoffenheim,Schalke 04,1.32,1.04,3,9,14.44,8.58,1.57,1.15
Sep 23 2017,Borussia Dortmund,Borussia M.Gladbach,4.84,1.12,12,2,6.61,43.33,2.93,0.05
Sep 24 2017,Hannover 96,FC Cologne,1.36,1.11,6,3,8.62,14.40,1.53,1.15
Sep 24 2017,Bayer Leverkusen,Hamburger SV,2.39,0.44,10,3,6.00,5.64,2.71,0.19
Sep 29 2017,Schalke 04,Bayer Leverkusen,0.62,1.14,3,3,10.81,8.77,0.85,1.83
Sep 30 2017,Borussia M.Gladbach,Hannover 96,2.30,1.37,6,7,8.00,16.38,2.04,0.72
Sep 30 2017,Wolfsburg,Mainz 05,0.74,0.90,5,9,12.55,9.34,1.19,1.44
Sep 30 2017,Eintracht Frankfurt,VfB Stuttgart,1.13,0.88,2,3,12.42,8.21,1.55,1.14
Sep 30 2017,Augsburg,Borussia Dortmund,1.04,1.94,4,7,9.89,3.54,0.69,2.07
Sep 30 2017,Hamburger SV,Werder Bremen,0.96,0.43,5,4,7.00,6.69,1.81,0.82
Oct 01 2017,Freiburg,Hoffenheim,1.25,0.63,6,10,14.71,10.78,1.93,0.78
Oct 01 2017,Hertha Berlin,Bayern Munich,1.66,1.51,3,13,18.05,8.33,1.51,1.22
Oct 01 2017,FC Cologne,RasenBallsport Leipzig,1.34,3.10,3,13,8.80,6.44,0.39,2.47
Oct 13 2017,VfB Stuttgart,FC Cologne,2.19,1.58,9,7,9.33,9.00,1.83,0.94
Oct 14 2017,Bayern Munich,Freiburg,1.59,0.35,16,2,10.58,30.86,2.33,0.44
Oct 14 2017,Hoffenheim,Augsburg,1.92,0.92,10,4,15.79,12.78,2.09,0.68
Oct 14 2017,Hertha Berlin,Schalke 04,0.03,1.85,0,7,17.09,5.00,0.06,2.88
Oct 14 2017,Mainz 05,Hamburger SV,1.25,1.99,6,3,6.77,4.55,0.75,1.99
Oct 14 2017,Hannover 96,Eintracht Frankfurt,0.65,0.88,4,7,8.33,6.83,1.07,1.57
Oct 14 2017,Borussia Dortmund,RasenBallsport Leipzig,2.11,2.39,6,6,4.59,10.51,1.10,1.62
Oct 15 2017,Bayer Leverkusen,Wolfsburg,1.45,0.92,5,2,7.88,9.91,1.78,0.94
Oct 15 2017,Werder Bremen,Borussia M.Gladbach,1.52,1.45,4,12,13.74,10.54,1.41,1.32
Oct 20 2017,Schalke 04,Mainz 05,1.79,0.60,4,1,4.34,11.29,2.40,0.39
Oct 21 2017,RasenBallsport Leipzig,VfB Stuttgart,0.87,0.61,4,3,5.53,11.17,1.56,1.07
Oct 21 2017,Borussia M.Gladbach,Bayer Leverkusen,2.50,2.24,11,7,10.26,12.93,1.55,1.21
Oct 21 2017,Eintracht Frankfurt,Borussia Dortmund,2.74,2.09,7,8,8.77,4.12,1.84,0.95
Oct 21 2017,Augsburg,Hannover 96,0.86,0.80,4,4,6.44,6.04,1.37,1.28
Oct 21 2017,Hamburger SV,Bayern Munich,0.16,2.30,2,15,20.65,4.10,0.12,2.80
Oct 22 2017,FC Cologne,Werder Bremen,1.80,0.95,9,5,9.91,7.68,2.07,0.69
Oct 22 2017,Freiburg,Hertha Berlin,2.84,1.83,11,8,9.23,14.36,2.11,0.66
Oct 22 2017,Wolfsburg,Hoffenheim,1.30,1.92,3,6,15.19,8.66,0.83,1.89
Oct 27 2017,Mainz 05,Eintracht Frankfurt,0.28,0.45,4,6,6.19,4.68,1.04,1.43
Oct 28 2017,Hoffenheim,Borussia M.Gladbach,1.09,1.81,10,7,8.52,8.72,0.85,1.91
Oct 28 2017,Hertha Berlin,Hamburger SV,0.83,0.97,4,6,5.94,7.69,1.19,1.48
Oct 28 2017,Schalke 04,Wolfsburg,1.44,0.98,3,6,7.57,13.37,1.75,0.89
Oct 28 2017,Bayer Leverkusen,FC Cologne,1.44,0.85,8,5,4.48,12.78,1.86,0.82
Oct 28 2017,Hannover 96,Borussia Dortmund,2.34,0.85,6,8,7.79,3.92,2.44,0.40
Oct 28 2017,Bayern Munich,RasenBallsport Leipzig,2.04,0.31,11,0,4.82,40.27,2.60,0.26
Oct 29 2017,Werder Bremen,Augsburg,1.05,2.81,3,5,8.74,12.43,0.36,2.51
Oct 29 2017,VfB Stuttgart,Freiburg,1.36,0.21,6,0,7.54,24.79,2.40,0.37
Nov 03 2017,Eintracht Frankfurt,Werder Bremen,1.92,1.08,10,9,6.59,11.17,2.04,0.73
Nov 04 2017,RasenBallsport Leipzig,Hannover 96,1.85,0.77,6,5,5.82,10.86,2.28,0.52
Nov 04 2017,Freiburg,Schalke 04,0.90,0.75,3,3,11.67,8.54,1.45,1.19
Nov 04 2017,Borussia M.Gladbach,Mainz 05,0.79,0.83,10,6,10.58,12.21,1.26,1.38
Nov 04 2017,Augsburg,Bayer Leverkusen,1.41,1.17,4,8,10.31,9.22,1.54,1.15
Nov 04 2017,Hamburger SV,VfB Stuttgart,2.02,1.22,12,1,4.55,21.19,1.96,0.79
Nov 04 2017,Borussia Dortmund,Bayern Munich,1.89,1.28,9,5,12.61,12.50,1.83,0.92
Nov 05 2017,FC Cologne,Hoffenheim,0.86,3.02,5,7,15.63,9.25,0.20,2.70
Nov 05 2017,Wolfsburg,Hertha Berlin,2.40,1.49,10,2,9.14,11.10,2.06,0.70
Nov 17 2017,VfB Stuttgart,Borussia Dortmund,1.14,1.79,5,8,9.31,5.10,0.84,1.89
Nov 18 2017,Bayern Munich,Augsburg,1.92,0.28,10,1,5.12,21.26,2.61,0.25
Nov 18 2017,Hoffenheim,Eintracht Frankfurt,1.31,0.44,6,5,3.65,9.54,2.17,0.56
Nov 18 2017,Bayer Leverkusen,RasenBallsport Leipzig,1.62,2.03,8,1,8.09,7.17,0.99,1.74
Nov 18 2017,Mainz 05,FC Cologne,1.45,0.58,4,8,11.90,10.24,2.17,0.57
Nov 18 2017,Wolfsburg,Freiburg,1.90,0.80,11,4,10.56,9.32,2.19,0.58
Nov 18 2017,Hertha Berlin,Borussia M.Gladbach,2.07,2.08,9,2,6.90,22.47,1.35,1.39
Nov 19 2017,Schalke 04,Hamburger SV,2.08,0.78,4,5,7.58,6.31,2.39,0.42
Nov 19 2017,Werder Bremen,Hannover 96,2.62,1.13,5,4,10.42,12.48,2.37,0.47
Nov 24 2017,Hannover 96,VfB Stuttgart,1.88,1.59,7,9,12.00,6.90,1.60,1.11
Nov 25 2017,Borussia Dortmund,Schalke 04,2.39,1.25,5,6,9.56,6.63,2.20,0.60
Nov 25 2017,RasenBallsport Leipzig,Werder Bremen,1.02,1.07,7,10,6.97,9.66,1.29,1.40
Nov 25 2017,Freiburg,Mainz 05,1.83,0.71,4,6,5.73,8.11,2.21,0.58
Nov 25 2017,Eintracht Frankfurt,Bayer Leverkusen,0.74,0.94,5,9,9.03,9.96,1.17,1.49
Nov 25 2017,Augsburg,Wolfsburg,2.10,0.21,16,2,6.77,26.89,2.75,0.15
Nov 25 2017,Borussia M.Gladbach,Bayern Munich,2.13,0.90,1,11,12.34,5.38,2.35,0.47
Nov 26 2017,Hamburger SV,Hoffenheim,1.81,0.61,4,5,7.09,3.38,2.29,0.50
Nov 26 2017,FC Cologne,Hertha Berlin,0.74,2.20,9,2,12.25,25.57,0.28,2.59
Dec 01 2017,Freiburg,Hamburger SV,0.98,0.46,8,4,7.00,5.92,1.80,0.85
Dec 02 2017,Bayern Munich,Hannover 96,3.87,1.08,12,0,5.07,20.44,2.85,0.09
Dec 02 2017,Hoffenheim,RasenBallsport Leipzig,1.70,0.28,6,2,14.04,6.16,2.51,0.31
Dec 02 2017,Werder Bremen,VfB Stuttgart,0.71,1.12,4,6,11.89,4.58,0.96,1.73
Dec 02 2017,Bayer Leverkusen,Borussia Dortmund,2.20,1.15,5,12,19.67,3.29,2.18,0.61
Dec 02 2017,Mainz 05,Augsburg,0.58,2.19,5,4,3.68,5.43,0.24,2.63
Dec 02 2017,Schalke 04,FC Cologne,2.35,1.90,10,4,3.61,11.92,1.66,1.08
Dec 03 2017,Hertha Berlin,Eintracht Frankfurt,1.15,0.42,0,3,10.74,9.29,2.04,0.67
Dec 03 2017,Wolfsburg,Borussia M.Gladbach,1.58,1.41,7,9,30.64,10.46,1.47,1.25
Dec 08 2017,VfB Stuttgart,Bayer Leverkusen,0.41,1.91,6,7,8.41,15.76,0.32,2.52
Dec 09 2017,Borussia Dortmund,Werder Bremen,1.87,0.94,8,1,7.18,21.86,2.18,0.58
Dec 09 2017,RasenBallsport Leipzig,Mainz 05,1.25,1.28,5,1,6.42,10.39,1.31,1.37
Dec 09 2017,Hamburger SV,Wolfsburg,0.93,0.09,9,1,6.72,8.10,2.21,0.44
Dec 09 2017,Eintracht Frankfurt,Bayern Munich,0.49,0.36,8,4,7.32,19.00,1.40,1.11
Dec 09 2017,Borussia M.Gladbach,Schalke 04,1.65,0.77,9,1,8.20,11.56,2.08,0.68
Dec 10 2017,FC Cologne,Freiburg,1.46,3.41,1,10,7.43,3.83,0.28,2.60
Dec 10 2017,Hannover 96,Hoffenheim,1.49,0.75,4,12,9.62,8.43,1.99,0.75
Dec 10 2017,Augsburg,Hertha Berlin,1.63,0.65,5,2,5.24,14.06,2.16,0.60
Dec 12 2017,Wolfsburg,RasenBallsport Leipzig,2.39,0.58,10,7,17.21,5.72,2.68,0.22
Dec 12 2017,Freiburg,Borussia M.Gladbach,1.63,0.22,2,4,10.84,8.56,2.59,0.25
Dec 12 2017,Hamburger SV,Eintracht Frankfurt,1.79,1.02,8,5,5.55,8.56,1.96,0.79
Dec 12 2017,Mainz 05,Borussia Dortmund,0.50,2.02,5,11,19.29,15.78,0.33,2.50
Dec 13 2017,Hoffenheim,VfB Stuttgart,2.10,0.62,3,3,5.62,11.84,2.51,0.33
Dec 13 2017,Bayern Munich,FC Cologne,3.34,0.30,15,1,2.11,39.11,2.91,0.06
Dec 13 2017,Hertha Berlin,Hannover 96,2.56,1.89,5,4,10.74,10.24,1.92,0.84
Dec 13 2017,Schalke 04,Augsburg,2.61,1.41,1,3,10.13,9.23,2.35,0.46
Dec 13 2017,Bayer Leverkusen,Werder Bremen,2.27,0.25,3,5,11.52,4.92,2.80,0.12
Dec 15 2017,Borussia M.Gladbach,Hamburger SV,2.65,0.57,6,9,7.41,10.00,2.76,0.15
Dec 16 2017,FC Cologne,Wolfsburg,2.32,1.15,8,7,19.55,8.88,2.22,0.58
Dec 16 2017,Augsburg,Freiburg,2.95,1.77,6,6,6.42,11.61,2.19,0.61
Dec 16 2017,Eintracht Frankfurt,Schalke 04,1.53,1.83,3,8,7.21,3.77,1.16,1.55
Dec 16 2017,Werder Bremen,Mainz 05,1.20,1.05,1,4,7.94,4.30,1.47,1.21
Dec 16 2017,VfB Stuttgart,Bayern Munich,1.10,1.44,4,7,7.71,12.00,1.01,1.63
Dec 16 2017,Borussia Dortmund,Hoffenheim,3.38,1.32,4,7,18.00,12.32,2.65,0.24
Dec 17 2017,Hannover 96,Bayer Leverkusen,2.18,2.07,10,4,8.10,10.50,1.47,1.29
Dec 17 2017,RasenBallsport Leipzig,Hertha Berlin,2.67,1.86,21,1,3.03,11.17,1.93,0.85
Jan 12 2018,Bayer Leverkusen,Bayern Munich,0.62,1.49,4,6,10.63,13.12,0.66,2.08
Jan 13 2018,Werder Bremen,Hoffenheim,2.47,1.31,10,9,10.90,11.55,2.21,0.59
Jan 13 2018,Eintracht Frankfurt,Freiburg,1.81,0.31,7,4,5.43,10.74,2.53,0.30
Jan 13 2018,Augsburg,Hamburger SV,1.32,0.36,6,9,7.80,6.57,2.18,0.55
Jan 13 2018,Hannover 96,Mainz 05,1.80,0.43,7,2,12.47,11.00,2.48,0.34
Jan 13 2018,VfB Stuttgart,Hertha Berlin,0.28,1.02,6,5,11.88,12.63,0.56,2.12
Jan 13 2018,RasenBallsport Leipzig,Schalke 04,2.73,0.53,6,5,7.11,5.21,2.80,0.13
Jan 14 2018,FC Cologne,Borussia M.Gladbach,1.74,2.12,4,8,9.46,8.64,1.10,1.65
Jan 14 2018,Borussia Dortmund,Wolfsburg,2.56,0.70,12,9,10.43,7.06,2.62,0.26
Jan 19 2018,Hertha Berlin,Borussia Dortmund,0.80,1.65,2,10,13.13,6.93,0.68,2.06
Jan 20 2018,Hoffenheim,Bayer Leverkusen,0.64,2.20,7,13,8.32,9.44,0.32,2.53
Jan 20 2018,Freiburg,RasenBallsport Leipzig,0.54,0.75,5,7,9.56,5.09,1.10,1.51
Jan 20 2018,Borussia M.Gladbach,Augsburg,1.59,1.31,5,4,8.24,6.96,1.59,1.15
Jan 20 2018,Mainz 05,VfB Stuttgart,2.37,0.72,5,5,20.19,8.23,2.57,0.29
Jan 20 2018,Wolfsburg,Eintracht Frankfurt,0.72,1.78,5,8,15.73,8.82,0.57,2.22
Jan 20 2018,Hamburger SV,FC Cologne,0.90,1.38,6,4,5.24,7.85,0.94,1.77
Jan 21 2018,Bayern Munich,Werder Bremen,1.89,0.86,12,5,8.32,18.23,2.12,0.65
Jan 21 2018,Schalke 04,Hannover 96,0.64,0.90,4,3,8.93,9.83,1.02,1.61
Jan 26 2018,Eintracht Frankfurt,Borussia M.Gladbach,1.34,1.42,6,4,11.54,6.66,1.29,1.38
Jan 27 2018,Borussia Dortmund,Freiburg,0.68,0.76,3,8,4.05,21.32,1.14,1.47
Jan 27 2018,Bayern Munich,Hoffenheim,2.84,1.02,12,5,10.42,10.88,2.68,0.21
Jan 27 2018,FC Cologne,Augsburg,0.92,0.69,13,3,11.14,14.17,1.55,1.09
Jan 27 2018,RasenBallsport Leipzig,Hamburger SV,1.10,0.99,5,4,4.30,9.96,1.41,1.27
Jan 27 2018,VfB Stuttgart,Schalke 04,0.50,2.64,3,4,5.34,14.11,0.16,2.76
Jan 27 2018,Werder Bremen,Hertha Berlin,1.56,0.79,7,0,7.31,11.52,2.00,0.71
Jan 28 2018,Bayer Leverkusen,Mainz 05,1.50,0.14,6,3,7.90,11.74,2.64,0.20
Jan 28 2018,Hannover 96,Wolfsburg,0.78,0.25,5,1,7.41,14.05,1.82,0.76
Feb 02 2018,FC Cologne,Borussia Dortmund,2.01,2.41,4,10,13.55,12.50,1.12,1.65
Feb 03 2018,Hertha Berlin,Hoffenheim,1.25,2.06,2,17,13.73,14.05,0.76,1.98
Feb 03 2018,Freiburg,Bayer Leverkusen,0.68,0.76,2,12,8.78,7.22,1.27,1.36
Feb 03 2018,Schalke 04,Werder Bremen,0.74,1.91,3,2,13.52,8.09,0.41,2.41
Feb 03 2018,Mainz 05,Bayern Munich,1.12,1.62,5,14,13.43,6.87,0.97,1.78
Feb 03 2018,Wolfsburg,VfB Stuttgart,0.81,1.86,2,4,16.87,12.63,0.56,2.23
Feb 03 2018,Borussia M.Gladbach,RasenBallsport Leipzig,1.47,1.48,3,8,11.95,8.84,1.37,1.35
Feb 04 2018,Augsburg,Eintracht Frankfurt,3.37,0.35,4,3,12.61,6.36,2.91,0.05
Feb 04 2018,Hamburger SV,Hannover 96,1.48,1.13,4,2,6.91,8.76,1.66,1.06
Feb 09 2018,RasenBallsport Leipzig,Augsburg,1.95,0.81,11,2,8.66,9.65,2.21,0.58
Feb 10 2018,Bayer Leverkusen,Hertha Berlin,1.56,0.94,7,2,8.16,8.92,1.91,0.81
Feb 10 2018,Hannover 96,Freiburg,0.97,1.24,3,7,6.67,5.63,1.08,1.61
Feb 10 2018,Borussia Dortmund,Hamburger SV,2.58,0.49,5,7,5.91,12.73,2.79,0.13
Feb 10 2018,Hoffenheim,Mainz 05,2.98,1.45,7,2,6.42,9.00,2.51,0.33
Feb 10 2018,Eintracht Frankfurt,FC Cologne,2.45,1.31,7,2,8.74,12.83,2.24,0.55
Feb 10 2018,Bayern Munich,Schalke 04,1.20,0.90,8,6,9.04,9.80,1.63,1.05
Feb 11 2018,VfB Stuttgart,Borussia M.Gladbach,0.65,0.47,1,6,13.96,7.11,1.52,1.05
Feb 11 2018,Werder Bremen,Wolfsburg,1.14,1.58,5,3,9.09,7.09,0.89,1.80
Feb 16 2018,Hertha Berlin,Mainz 05,0.41,1.22,1,4,6.72,13.12,0.59,2.12
Feb 17 2018,FC Cologne,Hannover 96,0.24,1.21,4,6,6.96,5.90,0.49,2.23
Feb 17 2018,Freiburg,Werder Bremen,1.80,0.35,5,6,17.27,10.89,2.68,0.20
Feb 17 2018,Hamburger SV,Bayer Leverkusen,0.77,2.13,4,9,8.12,10.79,0.38,2.45
Feb 17 2018,Wolfsburg,Bayern Munich,0.47,3.23,3,7,35.50,3.35,0.05,2.91
Feb 17 2018,Schalke 04,Hoffenheim,1.03,0.49,5,4,6.75,3.62,1.87,0.80
Feb 18 2018,Augsburg,VfB Stuttgart,0.32,1.40,3,3,6.48,8.54,0.44,2.32
Feb 18 2018,Borussia M.Gladbach,Borussia Dortmund,1.85,0.36,9,7,4.81,5.47,2.49,0.33
Feb 19 2018,Eintracht Frankfurt,RasenBallsport Leipzig,1.65,0.65,7,4,6.28,9.94,2.19,0.57
Feb 23 2018,Mainz 05,Wolfsburg,0.77,1.01,2,4,11.31,9.20,1.12,1.55
Feb 24 2018,Bayern Munich,Hertha Berlin,1.66,0.10,13,2,5.15,21.55,2.59,0.23
Feb 24 2018,Hoffenheim,Freiburg,0.56,1.01,9,6,7.61,12.67,0.80,1.87
Feb 24 2018,VfB Stuttgart,Eintracht Frankfurt,1.95,0.26,4,4,10.77,5.50,2.78,0.12
Feb 24 2018,Hannover 96,Borussia M.Gladbach,2.15,1.51,16,4,4.61,8.68,1.83,0.94
Feb 24 2018,Werder Bremen,Hamburger SV,0.89,0.23,8,3,5.65,13.41,1.97,0.64
Feb 25 2018,Bayer Leverkusen,Schalke 04,0.42,1.99,3,2,10.52,6.55,0.25,2.62
Feb 25 2018,RasenBallsport Leipzig,FC Cologne,2.11,1.31,8,5,9.29,10.23,2.00,0.76
Feb 26 2018,Borussia Dortmund,Augsburg,1.20,1.01,13,3,7.12,15.90,1.48,1.14
Mar 02 2018,Borussia M.Gladbach,Werder Bremen,1.85,2.00,8,17,10.30,9.79,1.27,1.47
Mar 03 2018,Schalke 04,Hertha Berlin,0.33,0.97,1,6,7.42,15.00,0.62,2.04
Mar 03 2018,Eintracht Frankfurt,Hannover 96,2.17,0.78,6,2,12.78,10.40,2.40,0.42
Mar 03 2018,Augsburg,Hoffenheim,0.53,1.84,4,9,9.33,10.88,0.41,2.41
Mar 03 2018,Hamburger SV,Mainz 05,1.75,0.41,10,1,2.58,10.61,2.51,0.32
Mar 03 2018,Wolfsburg,Bayer Leverkusen,0.20,2.05,0,13,12.60,15.85,0.13,2.77
Mar 03 2018,RasenBallsport Leipzig,Borussia Dortmund,1.04,1.66,9,7,8.48,6.03,0.73,2.00
Mar 04 2018,FC Cologne,VfB Stuttgart,1.20,0.51,19,3,7.54,18.80,1.96,0.74
Mar 04 2018,Freiburg,Bayern Munich,0.47,1.99,2,8,33.67,12.89,0.24,2.61
Mar 09 2018,Mainz 05,Schalke 04,0.49,0.21,7,1,7.65,5.81,1.56,0.90
Mar 10 2018,Bayern Munich,Hamburger SV,4.92,0.01,11,2,7.00,38.82,3.00,0.00
Mar 10 2018,Hoffenheim,Wolfsburg,1.41,0.23,11,3,18.84,13.79,2.38,0.39
Mar 10 2018,Hannover 96,Augsburg,0.74,2.09,7,4,9.79,9.80,0.47,2.35
Mar 10 2018,Hertha Berlin,Freiburg,1.08,0.30,3,3,23.92,20.53,2.08,0.60
Mar 10 2018,Bayer Leverkusen,Borussia M.Gladbach,2.73,0.71,9,5,11.12,12.96,2.66,0.23
