date,home_team,away_team,fthg,ftag,ftr,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,xg_home,xg_away,deep_home,deep_away,ppda_home,ppda_away,xpts_home,xpts_away
2023-02-04,Dortmund,Freiburg,5,1,H,24,6,8,3,13,14,14,0,3,4,0,1,2.1,0.24,13,2,4.96,21.6,2.65,0.21
2023-02-04,VfL Bochum,Hoffenheim,5,2,H,17,10,11,4,13,15,6,6,2,3,0,0,2.75,0.82,7,10,7.41,7.5,2.61,0.26
2023-02-05,VfB Stuttgart,Werder Bremen,0,2,A,16,9,5,4,8,17,8,4,2,5,0,0,1.49,0.45,3,3,13.81,9.44,2.26,0.51
2023-02-05,Wolfsburg,Bayern Munich,2,4,A,19,9,5,4,10,9,7,4,2,6,0,1,2.39,0.57,18,5,8.26,21.62,2.58,0.29
2023-02-10,Schalke 04,Wolfsburg,0,0,D,17,8,5,2,10,20,9,3,1,4,0,0,1.0,1.4,3,4,7.81,5.57,0.97,1.74
2023-02-11,Leipzig,Union Berlin,1,2,A,9,6,1,5,15,13,3,4,4,4,0,0,0.89,1.04,4,3,12.86,17.63,1.13,1.48
2023-02-11,Bayern Munich,VfL Bochum,3,0,H,25,7,12,1,10,12,6,3,1,1,0,0,4.38,0.24,18,1,12.85,10.09,2.98,0.01
2023-02-11,Mainz 05,Augsburg,3,1,H,13,11,7,3,12,6,4,12,1,1,0,0,4.01,1.45,10,2,6.3,9.83,2.74,0.18
2023-02-11,Freiburg,VfB Stuttgart,2,1,H,9,14,5,3,13,10,4,3,3,3,0,0,2.21,1.03,8,5,11.04,19.85,2.35,0.47
2023-02-11,Hoffenheim,Leverkusen,1,3,A,11,12,6,5,15,9,5,8,3,1,0,0,0.78,1.48,5,4,8.43,11.69,0.77,1.96
2023-02-11,Werder Bremen,Dortmund,0,2,A,8,17,3,9,7,7,3,7,1,0,0,0,0.59,2.67,2,8,14.64,10.29,0.19,2.71
2023-02-12,Hertha BSC,M'gladbach,4,1,H,17,7,7,3,12,11,4,6,1,1,0,0,2.65,0.42,6,6,11.28,6.1,2.8,0.13
2023-02-12,1.FC Köln,Eintracht Frankfurt,3,0,H,9,7,4,1,15,11,3,9,3,2,0,0,1.72,0.37,2,5,10.36,14.35,2.55,0.29
2023-02-17,Augsburg,Hoffenheim,1,0,H,16,8,3,2,13,14,6,1,3,3,0,0,1.48,0.45,5,4,11.29,10.78,2.44,0.35
2023-02-18,Eintracht Frankfurt,Werder Bremen,2,0,H,11,3,6,0,15,9,5,2,1,1,0,0,2.08,0.15,6,2,14.14,13.29,2.78,0.13
2023-02-18,M'gladbach,Bayern Munich,3,2,H,17,13,7,4,9,9,4,0,0,1,0,1,2.27,1.22,14,7,8.05,17.7,2.11,0.69
2023-02-18,VfB Stuttgart,1.FC Köln,3,0,H,18,11,7,4,10,12,3,6,3,4,0,0,1.7,0.45,7,5,12.27,7.07,2.37,0.43
2023-02-18,VfL Bochum,Freiburg,0,2,A,15,15,6,5,15,10,5,5,4,2,1,0,1.41,2.4,6,7,5.54,5.89,0.73,2.06
2023-02-18,Wolfsburg,Leipzig,0,3,A,7,17,2,5,16,15,2,5,1,1,0,0,0.26,3.05,3,12,12.45,8.59,0.07,2.89
2023-02-19,Union Berlin,Schalke 04,0,0,D,9,6,4,2,13,19,6,4,2,1,0,0,0.83,0.39,5,5,6.19,9.85,1.81,0.81
2023-02-19,Leverkusen,Mainz 05,2,3,A,17,12,7,7,14,19,4,5,5,5,1,0,3.01,2.0,8,10,5.76,9.58,2.07,0.73
2023-02-19,Dortmund,Hertha BSC,4,1,H,12,15,5,8,8,15,3,4,1,2,0,0,2.35,1.41,3,5,9.19,14.04,2.09,0.7
2023-02-24,Mainz 05,M'gladbach,4,0,H,14,8,8,2,17,6,3,3,2,3,0,0,2.95,0.72,10,4,10.54,12.75,2.74,0.18
2023-02-25,1.FC Köln,Wolfsburg,0,2,A,11,6,5,4,9,16,10,2,1,2,0,0,1.03,1.0,3,7,7.08,10.88,1.31,1.34
2023-02-25,Hertha BSC,Augsburg,2,0,H,11,9,3,2,16,19,1,6,1,3,0,0,0.45,0.41,3,4,7.5,6.21,1.29,1.2
2023-02-25,Hoffenheim,Dortmund,0,1,A,13,23,4,11,11,7,12,11,3,1,0,0,0.87,2.76,6,14,8.13,10.61,0.31,2.56
2023-02-25,Leipzig,Eintracht Frankfurt,2,1,H,10,8,5,4,11,11,2,6,2,3,0,0,1.9,0.86,16,3,14.76,8.88,2.18,0.62
2023-02-25,Werder Bremen,VfL Bochum,3,0,H,12,9,6,2,16,16,2,0,3,2,0,0,1.18,0.4,3,8,6.95,8.76,2.06,0.63
2023-02-25,Schalke 04,VfB Stuttgart,2,1,H,11,17,6,5,12,13,6,9,2,2,0,0,1.87,1.67,2,2,14.1,4.63,1.53,1.21
2023-02-26,Bayern Munich,Union Berlin,3,0,H,19,4,10,1,8,9,10,4,1,1,0,0,3.86,0.21,22,6,6.67,26.56,2.96,0.02
2023-02-26,Freiburg,Leverkusen,1,1,D,9,16,4,4,14,13,1,3,2,1,0,0,1.29,2.06,0,4,12.66,11.57,0.77,1.96
2023-03-03,Dortmund,Leipzig,2,1,H,8,14,3,6,8,20,4,6,2,5,0,0,1.13,2.2,3,6,20.12,6.76,0.56,2.21
2023-03-04,Augsburg,Werder Bremen,2,1,H,9,17,5,8,10,9,3,7,2,2,0,0,0.49,1.69,4,10,17.11,9.04,0.5,2.28
2023-03-04,VfL Bochum,Schalke 04,0,2,A,6,9,4,5,17,11,4,4,2,1,0,0,0.93,0.87,4,3,3.0,11.39,1.41,1.23
2023-03-04,Mainz 05,Hoffenheim,1,0,H,16,15,6,4,12,15,11,3,1,4,0,0,1.04,0.62,12,6,7.88,6.0,1.71,0.96
2023-03-04,M'gladbach,Freiburg,0,0,D,10,8,4,3,11,15,6,5,5,2,1,0,1.11,0.29,9,7,15.33,13.87,2.17,0.53
2023-03-04,Union Berlin,1.FC Köln,0,0,D,8,12,2,4,9,10,5,4,1,0,0,0,0.46,0.8,14,3,14.55,12.31,0.93,1.68
2023-03-04,VfB Stuttgart,Bayern Munich,1,2,A,11,13,4,6,6,12,3,6,0,0,0,0,0.6,2.56,3,11,14.56,9.17,0.24,2.65
2023-03-05,Wolfsburg,Eintracht Frankfurt,2,2,D,13,10,8,2,11,16,4,5,3,3,0,0,1.77,1.18,15,4,14.06,13.73,1.82,0.92
2023-03-05,Leverkusen,Hertha BSC,4,1,H,18,7,9,2,11,14,9,2,1,2,0,0,2.26,0.96,12,1,12.71,17.68,2.35,0.45
2023-03-10,1.FC Köln,VfL Bochum,0,2,A,11,9,5,3,9,14,10,1,2,2,0,0,0.59,1.73,9,4,6.15,13.89,0.43,2.37
2023-03-11,Bayern Munich,Augsburg,5,3,H,24,13,9,6,8,10,8,5,2,1,0,0,2.49,2.48,14,3,7.75,13.62,1.39,1.39
2023-03-11,Eintracht Frankfurt,VfB Stuttgart,1,1,D,10,9,1,5,16,11,3,2,4,1,0,0,0.53,0.43,9,4,8.97,10.73,1.37,1.16
2023-03-11,Hertha BSC,Mainz 05,1,1,D,9,6,4,3,10,15,7,8,2,1,0,0,1.62,0.39,1,5,13.65,4.32,2.48,0.34
2023-03-11,Leipzig,M'gladbach,3,0,H,14,7,9,3,9,9,11,0,1,0,0,0,2.27,1.45,11,2,8.75,24.19,2.03,0.74
2023-03-11,Schalke 04,Dortmund,2,2,D,10,20,5,8,16,8,3,6,1,1,0,0,1.52,1.22,4,6,10.16,8.61,1.7,1.01
2023-03-12,Freiburg,Hoffenheim,2,1,H,9,12,3,1,11,25,2,2,2,5,0,1,0.45,1.16,1,7,7.14,9.48,0.68,2.01
2023-03-12,Werder Bremen,Leverkusen,2,3,A,12,13,6,5,12,12,2,3,2,1,0,0,1.71,1.22,16,5,9.21,30.7,1.79,0.93
2023-03-12,Wolfsburg,Union Berlin,1,1,D,15,11,6,2,11,14,3,5,1,4,0,0,1.33,1.23,6,3,12.36,17.88,1.41,1.28
2023-03-17,M'gladbach,Werder Bremen,2,2,D,21,6,9,3,9,12,6,5,1,1,0,0,3.68,0.76,5,8,7.92,13.92,2.84,0.11
2023-03-18,Augsburg,Schalke 04,1,1,D,9,13,3,5,11,14,9,6,4,4,1,0,0.4,1.68,3,11,7.36,3.77,0.34,2.46
2023-03-18,VfL Bochum,Leipzig,1,0,H,8,21,2,8,10,8,2,7,2,3,0,0,1.31,1.92,4,13,12.62,9.06,0.96,1.77
2023-03-18,Hoffenheim,Hertha BSC,3,1,H,15,11,7,5,10,11,8,9,0,3,1,0,2.61,0.81,6,5,9.68,10.5,2.63,0.25
2023-03-18,VfB Stuttgart,Wolfsburg,0,1,A,12,9,2,3,10,8,3,8,1,0,0,0,0.47,0.67,2,8,7.74,14.62,1.07,1.51
2023-03-18,Dortmund,1.FC Köln,6,1,H,11,11,8,5,7,10,1,6,1,0,0,0,3.37,1.47,15,4,13.23,17.57,2.61,0.27
2023-03-19,Mainz 05,Freiburg,1,1,D,10,11,6,5,18,10,3,5,2,3,0,0,1.58,1.35,5,6,7.1,9.42,1.53,1.18
2023-03-19,Leverkusen,Bayern Munich,2,1,H,12,11,6,6,10,11,5,3,2,3,0,0,1.85,1.11,2,6,17.33,6.82,2.05,0.7
2023-03-19,Union Berlin,Eintracht Frankfurt,2,0,H,14,19,3,4,19,15,3,7,3,2,0,0,1.23,2.21,1,8,9.06,9.53,0.7,2.09
2023-03-31,Eintracht Frankfurt,VfL Bochum,1,1,D,18,8,7,2,14,13,15,2,3,2,0,0,3.1,1.15,18,4,4.81,18.17,2.6,0.28
2023-04-01,Freiburg,Hertha BSC,1,1,D,16,10,8,3,7,11,2,2,1,1,0,0,0.86,2.09,3,5,12.94,18.13,0.54,2.27
2023-04-01,Leipzig,Mainz 05,0,3,A,12,19,3,7,13,20,3,4,3,3,0,0,0.58,2.55,2,6,8.06,15.85,0.24,2.64
2023-04-01,Schalke 04,Leverkusen,0,3,A,12,18,3,10,20,13,7,5,2,1,0,0,0.98,3.28,6,9,5.46,10.56,0.17,2.75
2023-04-01,Union Berlin,VfB Stuttgart,3,0,H,13,17,5,8,11,12,3,5,1,1,0,0,1.7,2.62,5,2,27.5,9.13,0.78,2.0
2023-04-01,Wolfsburg,Augsburg,2,2,D,23,5,5,2,9,15,4,7,3,2,0,0,3.94,0.92,5,2,9.25,21.32,2.85,0.1
2023-04-01,Bayern Munich,Dortmund,4,2,H,16,10,9,4,11,7,6,2,1,1,0,0,3.1,1.58,11,9,12.77,16.45,2.44,0.4
2023-04-02,Werder Bremen,Hoffenheim,1,2,A,12,8,5,2,11,16,1,6,3,4,0,0,0.67,1.64,11,7,10.83,8.85,0.59,2.19
2023-04-02,1.FC Köln,M'gladbach,0,0,D,12,8,5,2,18,8,11,1,3,3,0,0,1.05,0.52,9,5,6.89,32.13,1.82,0.84
2023-04-08,Augsburg,1.FC Köln,1,3,A,13,11,1,5,5,11,6,1,3,4,0,0,0.94,2.06,5,6,17.75,13.89,0.5,2.27
2023-04-08,Dortmund,Union Berlin,2,1,H,14,7,6,2,8,11,8,0,5,2,0,0,2.5,0.52,6,7,14.08,14.65,2.74,0.16
2023-04-08,Freiburg,Bayern Munich,0,1,A,10,23,2,8,10,14,2,6,2,2,0,0,1.09,3.09,6,19,18.57,6.67,0.32,2.54
2023-04-08,Leverkusen,Eintracht Frankfurt,3,1,H,13,9,8,3,9,13,2,5,1,5,0,0,2.35,0.76,8,3,14.31,10.8,2.46,0.38
2023-04-08,Mainz 05,Werder Bremen,2,2,D,16,9,10,4,11,22,1,2,1,5,0,0,1.99,1.08,11,2,11.39,8.85,2.08,0.69
2023-04-08,Hertha BSC,Leipzig,0,1,A,11,18,1,6,12,13,4,4,4,3,0,0,0.5,2.57,1,11,10.76,5.24,0.14,2.78
2023-04-09,M'gladbach,Wolfsburg,2,0,H,13,9,6,2,12,11,5,8,0,1,0,0,1.56,1.23,11,12,12.17,7.37,1.64,1.06
2023-04-09,VfL Bochum,VfB Stuttgart,2,3,A,11,14,5,7,12,8,7,4,3,3,0,0,2.22,2.37,9,2,4.91,26.91,1.26,1.47
2023-04-09,Hoffenheim,Schalke 04,2,0,H,15,10,4,3,14,13,9,8,3,0,0,0,2.18,0.56,6,4,8.52,5.2,2.56,0.29
2023-04-14,Schalke 04,Hertha BSC,5,2,H,14,11,7,5,12,19,7,8,2,3,0,0,2.1,1.12,4,7,6.37,5.46,2.12,0.65
2023-04-15,Bayern Munich,Hoffenheim,1,1,D,22,4,7,3,7,10,13,4,2,1,0,0,1.89,0.27,18,5,7.92,16.77,2.59,0.26
2023-04-15,1.FC Köln,Mainz 05,1,1,D,12,5,4,1,10,15,3,3,3,2,0,0,0.94,0.76,7,6,12.4,11.67,1.43,1.19
2023-04-15,Leipzig,Augsburg,3,2,H,13,14,6,3,8,11,3,5,2,3,0,0,1.14,0.86,3,5,12.17,18.09,1.58,1.11
2023-04-15,VfB Stuttgart,Dortmund,3,3,D,12,15,5,6,7,14,5,7,5,3,1,0,1.35,1.52,13,15,34.09,10.92,1.22,1.49
2023-04-15,Eintracht Frankfurt,M'gladbach,1,1,D,16,4,5,2,16,5,10,2,1,2,0,0,2.17,0.64,11,4,8.27,40.86,2.48,0.35
2023-04-16,Wolfsburg,Leverkusen,0,0,D,11,13,3,4,10,17,2,6,0,5,0,0,0.62,0.99,6,11,15.27,9.75,0.98,1.68
2023-04-16,Werder Bremen,Freiburg,1,2,A,13,6,5,3,13,12,5,2,2,3,0,0,1.43,0.47,16,5,12.95,9.85,2.27,0.49
2023-04-16,Union Berlin,VfL Bochum,1,1,D,10,14,2,8,10,7,5,7,2,1,1,0,1.06,1.52,5,5,15.83,10.63,0.93,1.76
2023-04-21,Augsburg,VfB Stuttgart,1,1,D,4,6,1,3,17,12,1,3,5,3,0,0,0.73,1.18,0,6,11.33,9.14,0.73,1.82
2023-04-22,Hertha BSC,Werder Bremen,2,4,A,13,11,5,4,11,12,8,4,2,2,0,0,1.67,2.34,7,9,7.88,9.39,0.91,1.87
2023-04-22,Hoffenheim,1.FC Köln,1,3,A,11,14,4,7,11,11,2,5,1,2,0,0,0.78,2.07,8,7,11.37,17.5,0.45,2.37
2023-04-22,Mainz 05,Bayern Munich,3,1,H,13,11,4,2,14,6,2,7,2,0,0,0,1.3,2.7,5,16,10.72,7.29,0.47,2.36
2023-04-22,Dortmund,Eintracht Frankfurt,4,0,H,14,9,7,2,10,13,5,2,2,3,0,0,1.44,0.45,8,7,10.05,9.19,2.18,0.57
2023-04-22,VfL Bochum,Wolfsburg,1,5,A,23,15,6,7,11,8,10,3,3,3,0,0,2.77,3.34,10,7,4.4,13.17,0.99,1.8
2023-04-23,Freiburg,Schalke 04,4,0,H,25,10,12,4,9,10,6,5,1,2,0,0,2.64,0.39,6,1,14.72,11.44,2.74,0.17
2023-04-23,Leverkusen,Leipzig,2,0,H,8,26,6,8,10,9,0,9,3,5,0,1,1.03,2.12,3,6,22.6,11.0,0.55,2.22
2023-04-23,M'gladbach,Union Berlin,0,1,A,8,14,4,4,10,12,2,2,3,2,0,0,0.41,1.22,5,3,25.8,39.45,0.64,2.07
2023-04-28,VfL Bochum,Dortmund,1,1,D,10,21,4,6,13,9,4,11,1,2,0,0,0.57,2.93,3,12,11.39,9.15,0.14,2.79
2023-04-29,Schalke 04,Werder Bremen,2,1,H,21,11,10,1,9,17,11,3,4,3,0,0,1.25,1.49,5,8,8.13,10.39,1.15,1.57
2023-04-29,Eintracht Frankfurt,Augsburg,1,1,D,7,9,1,3,6,11,5,7,2,2,0,0,0.53,0.46,11,6,10.39,19.06,1.33,1.2
2023-04-29,1.FC Köln,Freiburg,0,1,A,21,12,8,6,15,7,9,6,1,1,0,0,1.48,1.37,13,5,8.25,16.57,1.43,1.29
2023-04-29,Leipzig,Hoffenheim,1,0,H,16,5,2,2,9,14,7,1,0,2,0,0,1.71,0.22,8,6,16.79,9.97,2.56,0.27
2023-04-29,VfB Stuttgart,M'gladbach,2,1,H,18,9,5,4,11,14,5,8,2,2,0,1,2.74,1.25,11,3,25.25,11.09,2.52,0.32
2023-04-29,Union Berlin,Leverkusen,0,0,D,7,8,1,2,9,8,6,4,1,1,0,0,0.58,0.55,6,8,16.75,13.69,1.32,1.25
2023-04-30,Wolfsburg,Mainz 05,3,0,H,10,10,4,2,6,10,3,5,1,3,0,0,1.44,1.45,6,11,13.05,10.61,1.36,1.36
2023-04-30,Bayern Munich,Hertha BSC,2,0,H,25,2,9,1,5,8,18,1,2,0,0,0,2.93,0.08,17,1,4.15,25.29,2.92,0.04
2023-05-05,Leverkusen,1.FC Köln,1,2,A,14,7,4,5,8,13,9,2,1,6,0,0,0.72,1.03,3,4,9.75,14.53,1.04,1.63
2023-05-05,Mainz 05,Schalke 04,2,3,A,9,15,4,10,12,10,7,6,4,1,0,0,0.99,3.15,3,8,6.65,20.82,0.19,2.71
2023-05-06,Augsburg,Union Berlin,1,0,H,11,12,3,4,10,14,3,7,2,2,0,0,1.01,0.49,3,6,17.0,8.55,1.8,0.86
2023-05-06,Freiburg,Leipzig,0,1,A,5,13,2,6,9,11,3,3,2,4,0,0,0.15,1.89,6,7,19.53,11.44,0.15,2.74
2023-05-06,Hertha BSC,VfB Stuttgart,2,1,H,7,16,3,4,9,19,3,5,4,1,0,0,1.5,1.09,3,5,25.0,4.48,1.72,0.97
2023-05-06,Hoffenheim,Eintracht Frankfurt,3,1,H,8,19,5,6,17,14,1,11,2,4,1,0,2.13,2.41,5,13,13.94,6.45,1.17,1.57
2023-05-06,M'gladbach,VfL Bochum,2,0,H,25,14,9,3,7,13,11,3,2,1,0,0,2.32,0.92,13,7,14.5,11.94,2.29,0.53
2023-05-06,Werder Bremen,Bayern Munich,1,2,A,12,12,2,4,14,11,1,11,2,1,0,0,0.81,2.02,5,9,14.44,7.26,0.52,2.29
2023-05-07,Dortmund,Wolfsburg,6,0,H,20,10,10,3,11,14,10,6,0,1,0,0,5.14,0.95,22,4,8.73,10.44,2.96,0.03
2023-05-12,1.FC Köln,Hertha BSC,5,2,H,28,9,15,3,11,14,12,3,2,7,0,0,4.73,1.12,11,5,6.62,11.37,2.9,0.07
2023-05-13,Bayern Munich,Schalke 04,6,0,H,23,8,14,0,10,10,4,3,0,3,0,0,5.06,0.34,16,3,8.8,18.67,2.99,0.0
2023-05-13,VfL Bochum,Augsburg,3,2,H,15,12,8,2,13,16,7,7,3,2,0,0,1.32,1.33,7,7,5.0,7.0,1.36,1.33
2023-05-13,Eintracht Frankfurt,Mainz 05,3,0,H,17,10,7,4,4,10,5,1,1,3,0,0,2.04,0.94,13,3,23.0,20.93,2.2,0.58
2023-05-13,Union Berlin,Freiburg,4,2,H,10,13,4,8,18,13,1,7,3,1,0,0,1.45,2.09,9,9,17.26,7.53,0.84,1.91
2023-05-13,Wolfsburg,Hoffenheim,2,1,H,8,10,3,2,17,12,3,7,2,2,0,0,0.97,0.76,3,2,10.83,9.75,1.55,1.11
2023-05-13,Dortmund,M'gladbach,5,2,H,33,13,13,8,10,12,10,4,0,2,0,0,6.25,1.63,12,1,13.96,14.25,2.97,0.02
2023-05-14,Leipzig,Werder Bremen,2,1,H,20,6,7,2,12,20,3,2,2,5,0,0,1.8,1.17,15,7,8.24,22.73,1.83,0.91
2023-05-14,VfB Stuttgart,Leverkusen,1,1,D,9,12,1,3,7,14,7,3,3,4,0,0,1.43,1.58,7,5,32.0,15.83,1.19,1.47
2023-05-19,Freiburg,Wolfsburg,2,0,H,16,9,7,2,15,16,4,4,1,3,1,0,1.45,0.66,6,7,11.83,9.08,2.02,0.7
2023-05-20,Bayern Munich,Leipzig,1,3,A,17,16,4,8,8,11,7,2,1,1,0,0,1.64,2.64,9,7,11.75,11.18,0.71,2.09
2023-05-20,Werder Bremen,1.FC Köln,1,1,D,13,13,6,4,10,9,4,9,4,2,0,0,1.97,1.86,8,3,17.94,15.47,1.43,1.3
2023-05-20,Hoffenheim,Union Berlin,4,2,H,10,20,5,4,15,15,1,5,4,5,0,0,2.49,1.68,4,11,13.14,9.48,2.0,0.79
2023-05-20,Hertha BSC,VfL Bochum,1,1,D,14,17,4,6,7,10,9,5,1,1,0,0,1.36,1.65,11,11,10.38,6.2,1.13,1.6
2023-05-20,Schalke 04,Eintracht Frankfurt,2,2,D,11,6,4,3,11,16,8,3,3,4,0,0,1.13,1.37,4,3,7.26,7.09,1.08,1.6
2023-05-21,Mainz 05,VfB Stuttgart,1,4,A,9,8,6,6,18,11,6,3,3,1,0,0,1.42,1.4,9,6,12.76,15.65,1.31,1.35
2023-05-21,Augsburg,Dortmund,0,3,A,4,28,1,10,12,9,3,8,3,3,1,0,0.41,3.88,1,8,13.33,11.28,0.04,2.94
2023-05-21,Leverkusen,M'gladbach,2,2,D,13,9,6,5,12,15,2,3,3,3,1,0,1.9,2.06,4,6,28.25,11.42,1.23,1.51
2023-05-27,Wolfsburg,Hertha BSC,1,2,A,19,9,9,5,9,18,7,3,1,5,0,0,3.21,1.44,11,5,7.37,16.53,2.53,0.34
2023-05-27,VfL Bochum,Leverkusen,3,0,H,10,11,5,2,12,12,2,5,5,5,0,1,1.56,0.86,13,5,3.65,11.54,1.91,0.82
2023-05-27,Dortmund,Mainz 05,2,2,D,30,10,12,4,5,14,6,3,1,1,0,0,4.1,1.68,10,5,3.87,16.29,2.63,0.27
2023-05-27,Eintracht Frankfurt,Freiburg,2,1,H,14,13,8,7,13,10,3,6,4,2,0,0,2.04,1.46,2,6,8.48,18.76,1.85,0.91
2023-05-27,1.FC Köln,Bayern Munich,1,2,A,9,11,3,3,11,8,7,3,3,0,0,0,1.16,1.68,6,2,9.76,9.5,0.92,1.79
2023-05-27,M'gladbach,Augsburg,2,0,H,17,9,7,3,5,19,4,4,0,1,0,1,2.99,0.43,15,6,8.17,26.88,2.83,0.11
2023-05-27,Leipzig,Schalke 04,4,2,H,19,16,12,4,13,11,4,5,2,2,0,0,2.97,1.22,16,11,11.35,9.08,2.45,0.41
2023-05-27,Union Berlin,Werder Bremen,1,0,H,16,7,4,4,9,10,15,1,1,3,0,0,0.78,0.4,7,3,14.1,10.86,1.67,0.92
2023-05-27,VfB Stuttgart,Hoffenheim,1,1,D,19,8,4,2,12,10,9,2,0,0,0,0,2.19,1.16,17,2,16.67,17.35,2.1,0.68
2023-08-18,Werder Bremen,Bayern Munich,0,4,A,6,25,1,10,16,11,0,6,2,1,0,0,0.64,2.9,2,16,12.43,19.71,0.18,2.72
2023-08-19,Augsburg,M'gladbach,4,4,D,20,9,8,6,9,14,8,7,1,2,0,0,2.53,1.92,12,7,11.18,19.5,1.83,0.92
2023-08-19,Hoffenheim,Freiburg,1,2,A,24,17,5,8,9,9,4,2,0,1,0,0,1.67,3.25,8,7,11.05,21.73,0.52,2.33
2023-08-19,Leverkusen,Leipzig,3,2,H,11,13,7,6,13,10,4,5,1,2,0,0,1.73,1.6,5,4,14.33,12.11,1.48,1.25
2023-08-19,VfB Stuttgart,VfL Bochum,5,0,H,19,4,9,1,5,12,7,0,1,1,0,0,3.99,0.67,12,1,24.2,18.24,2.91,0.05
2023-08-19,Wolfsburg,Heidenheim,2,0,H,18,13,8,1,10,9,1,7,3,0,0,0,3.21,1.18,8,7,16.59,16.58,2.56,0.32
2023-08-19,Dortmund,1.FC Köln,1,0,H,12,11,2,4,13,11,6,3,1,0,0,0,1.72,1.51,5,8,8.27,19.61,1.55,1.17
2023-08-20,Union Berlin,Mainz 05,4,1,H,12,9,7,3,15,16,3,1,1,5,0,0,2.11,2.52,3,4,16.25,9.52,1.03,1.71
2023-08-20,Eintracht Frankfurt,Darmstadt,1,0,H,10,11,4,2,9,14,7,3,2,3,0,0,1.24,0.81,7,4,10.55,22.88,1.76,0.88
2023-08-25,Leipzig,VfB Stuttgart,5,1,H,20,8,11,3,12,10,4,4,1,1,0,0,2.09,1.18,9,3,12.77,19.07,2.03,0.73
2023-08-26,M'gladbach,Leverkusen,0,3,A,13,24,2,10,7,8,5,8,2,3,0,0,1.76,3.65,11,26,15.92,14.82,0.41,2.46
2023-08-26,Freiburg,Werder Bremen,1,0,H,23,16,6,2,9,8,5,5,2,2,0,0,1.72,0.7,4,12,15.56,13.88,2.22,0.56
2023-08-26,1.FC Köln,Wolfsburg,1,2,A,14,9,2,6,6,10,6,1,1,5,0,0,0.64,2.27,7,7,13.33,10.15,0.25,2.62
2023-08-26,Heidenheim,Hoffenheim,2,3,A,19,16,9,6,13,9,10,6,1,5,0,0,2.73,2.76,8,4,17.5,6.44,1.34,1.42
2023-08-26,VfL Bochum,Dortmund,1,1,D,17,13,6,3,21,7,5,4,2,1,0,0,1.01,1.17,6,9,8.9,10.09,1.21,1.49
2023-08-26,Darmstadt,Union Berlin,1,4,A,18,12,6,6,15,12,3,5,2,2,0,1,2.6,1.64,5,4,5.71,14.09,2.02,0.78
2023-08-27,Bayern Munich,Augsburg,3,1,H,19,11,6,2,13,8,10,4,1,2,0,0,2.82,0.73,14,6,10.08,16.55,2.7,0.2
2023-08-27,Mainz 05,Eintracht Frankfurt,1,1,D,13,8,7,2,23,12,5,4,3,4,0,1,1.44,1.16,10,3,8.85,8.06,1.54,1.16
2023-09-01,Dortmund,Heidenheim,2,2,D,20,15,9,6,9,22,3,6,3,3,0,0,2.75,2.1,14,5,11.23,12.71,1.81,0.95
2023-09-02,Augsburg,VfL Bochum,2,2,D,11,22,3,9,15,13,3,5,2,2,0,0,1.88,1.86,3,9,18.0,5.67,1.4,1.32
2023-09-02,Hoffenheim,Wolfsburg,3,1,H,11,14,5,7,12,15,3,3,2,2,0,0,1.79,1.42,4,11,27.17,13.2,1.67,1.07
2023-09-02,Leverkusen,Darmstadt,5,1,H,24,5,13,1,8,11,4,2,3,2,0,0,3.43,0.68,20,3,13.23,22.06,2.82,0.12
2023-09-02,VfB Stuttgart,Freiburg,5,0,H,13,11,6,5,9,10,2,4,1,1,0,0,2.1,1.5,5,3,24.87,13.75,1.83,0.91
2023-09-02,Werder Bremen,Mainz 05,4,0,H,12,12,6,3,18,14,1,7,2,2,0,0,3.01,0.66,11,12,12.28,6.28,2.78,0.15
2023-09-02,M'gladbach,Bayern Munich,1,2,A,8,25,3,9,5,20,1,15,0,2,0,0,0.2,2.15,2,13,38.25,6.52,0.16,2.72
2023-09-03,Eintracht Frankfurt,1.FC Köln,1,1,D,12,6,4,2,10,10,8,1,1,3,0,0,1.28,0.93,16,3,11.15,16.37,1.6,1.05
2023-09-03,Union Berlin,Leipzig,0,3,A,4,15,1,8,16,9,3,7,3,1,1,0,0.18,1.21,1,3,15.1,7.0,0.42,2.3
2023-09-15,Bayern Munich,Leverkusen,2,2,D,15,12,9,5,6,6,7,4,0,3,0,0,2.74,2.46,10,16,15.74,16.48,1.58,1.2
2023-09-16,Wolfsburg,Union Berlin,2,1,H,8,17,3,5,6,8,3,7,1,0,0,0,0.57,1.57,4,3,18.88,9.96,0.58,2.17
2023-09-16,VfL Bochum,Eintracht Frankfurt,1,1,D,24,8,10,6,13,14,8,2,3,2,0,0,2.17,0.74,11,4,7.38,9.62,2.45,0.38
2023-09-16,Mainz 05,VfB Stuttgart,1,3,A,15,16,3,6,12,9,6,4,1,2,0,0,1.17,2.06,8,9,17.59,12.59,0.74,2.04
2023-09-16,1.FC Köln,Hoffenheim,1,3,A,17,17,7,5,15,14,13,4,4,4,1,0,1.19,1.07,9,4,5.67,12.56,1.43,1.28
2023-09-16,Leipzig,Augsburg,3,0,H,9,16,6,4,16,12,1,6,0,0,0,0,1.46,1.34,5,7,13.74,17.9,1.45,1.27
2023-09-16,Freiburg,Dortmund,2,4,A,14,14,4,6,12,16,6,8,2,3,1,0,1.15,3.37,1,5,12.89,19.08,0.21,2.7
